timestep	potential_energy	temperature
7541000	-15909.96286	1.250477099e-11
7542000	-15909.96286	1.250658705e-11
7543000	-15909.96286	1.250840335e-11
7544000	-15909.96286	1.251021989e-11
7545000	-15909.96286	1.251203667e-11
7546000	-15909.96286	1.251385369e-11
7547000	-15909.96286	1.251567095e-11
7548000	-15909.96286	1.251748844e-11
7549000	-15909.96286	1.251930618e-11
7550000	-15909.96286	1.252112416e-11
7551000	-15909.96286	1.252294237e-11
7552000	-15909.96286	1.252476083e-11
7553000	-15909.96286	1.252657952e-11
7554000	-15909.96286	1.252839846e-11
7555000	-15909.96286	1.253021764e-11
7556000	-15909.96286	1.253203705e-11
7557000	-15909.96286	1.253385671e-11
7558000	-15909.96286	1.25356766e-11
7559000	-15909.96286	1.253749674e-11
7560000	-15909.96286	1.253931711e-11
7561000	-15909.96286	1.254113773e-11
7562000	-15909.96286	1.254295858e-11
7563000	-15909.96286	1.254477968e-11
7564000	-15909.96286	1.254660101e-11
7565000	-15909.96286	1.254842259e-11
7566000	-15909.96286	1.25502444e-11
7567000	-15909.96286	1.255206646e-11
7568000	-15909.96286	1.255388875e-11
7569000	-15909.96286	1.255571129e-11
7570000	-15909.96286	1.255753406e-11
7571000	-15909.96286	1.255935708e-11
7572000	-15909.96286	1.256118034e-11
7573000	-15909.96286	1.256300383e-11
7574000	-15909.96286	1.256482757e-11
7575000	-15909.96286	1.256665155e-11
7576000	-15909.96286	1.256847576e-11
7577000	-15909.96286	1.257030022e-11
7578000	-15909.96286	1.257212492e-11
7579000	-15909.96286	1.257394986e-11
7580000	-15909.96286	1.257577504e-11
7581000	-15909.96286	1.257760046e-11
7582000	-15909.96286	1.257942612e-11
7583000	-15909.96286	1.258125202e-11
7584000	-15909.96286	1.258307816e-11
7585000	-15909.96286	1.258490454e-11
7586000	-15909.96286	1.258673116e-11
7587000	-15909.96286	1.258855802e-11
7588000	-15909.96286	1.259038513e-11
7589000	-15909.96286	1.259221247e-11
7590000	-15909.96286	1.259404006e-11
7591000	-15909.96286	1.259586788e-11
7592000	-15909.96286	1.259769595e-11
7593000	-15909.96286	1.259952426e-11
7594000	-15909.96286	1.26013528e-11
7595000	-15909.96286	1.260318159e-11
7596000	-15909.96286	1.260501062e-11
7597000	-15909.96286	1.260683989e-11
7598000	-15909.96286	1.26086694e-11
7599000	-15909.96286	1.261049915e-11
7600000	-15909.96286	1.261232915e-11
7601000	-15909.96286	1.261415938e-11
7602000	-15909.96286	1.261598986e-11
7603000	-15909.96286	1.261782057e-11
7604000	-15909.96286	1.261965153e-11
7605000	-15909.96286	1.262148273e-11
7606000	-15909.96286	1.262331416e-11
7607000	-15909.96286	1.262514584e-11
7608000	-15909.96286	1.262697777e-11
7609000	-15909.96286	1.262880993e-11
7610000	-15909.96286	1.263064233e-11
7611000	-15909.96286	1.263247498e-11
7612000	-15909.96286	1.263430786e-11
7613000	-15909.96286	1.263614099e-11
7614000	-15909.96286	1.263797436e-11
7615000	-15909.96286	1.263980797e-11
7616000	-15909.96286	1.264164182e-11
7617000	-15909.96286	1.264347591e-11
7618000	-15909.96286	1.264531024e-11
7619000	-15909.96286	1.264714482e-11
7620000	-15909.96286	1.264897963e-11
7621000	-15909.96286	1.265081469e-11
7622000	-15909.96286	1.265264999e-11
7623000	-15909.96286	1.265448553e-11
7624000	-15909.96286	1.265632131e-11
7625000	-15909.96286	1.265815734e-11
7626000	-15909.96286	1.26599936e-11
7627000	-15909.96286	1.266183011e-11
7628000	-15909.96286	1.266366686e-11
7629000	-15909.96286	1.266550385e-11
7630000	-15909.96286	1.266734108e-11
7631000	-15909.96286	1.266917855e-11
7632000	-15909.96286	1.267101627e-11
7633000	-15909.96286	1.267285422e-11
7634000	-15909.96286	1.267469242e-11
7635000	-15909.96286	1.267653086e-11
7636000	-15909.96286	1.267836955e-11
7637000	-15909.96286	1.268020847e-11
7638000	-15909.96286	1.268204764e-11
7639000	-15909.96286	1.268388704e-11
7640000	-15909.96286	1.268572669e-11
7641000	-15909.96286	1.268756658e-11
7642000	-15909.96286	1.268940672e-11
7643000	-15909.96286	1.269124709e-11
7644000	-15909.96286	1.269308771e-11
7645000	-15909.96286	1.269492857e-11
7646000	-15909.96286	1.269676967e-11
7647000	-15909.96286	1.269861101e-11
7648000	-15909.96286	1.27004526e-11
7649000	-15909.96286	1.270229443e-11
7650000	-15909.96286	1.27041365e-11
7651000	-15909.96286	1.270597881e-11
7652000	-15909.96286	1.270782136e-11
7653000	-15909.96286	1.270966416e-11
7654000	-15909.96286	1.27115072e-11
7655000	-15909.96286	1.271335048e-11
7656000	-15909.96286	1.2715194e-11
7657000	-15909.96286	1.271703777e-11
7658000	-15909.96286	1.271888177e-11
7659000	-15909.96286	1.272072602e-11
7660000	-15909.96286	1.272257052e-11
7661000	-15909.96286	1.272441525e-11
7662000	-15909.96286	1.272626023e-11
7663000	-15909.96286	1.272810545e-11
7664000	-15909.96286	1.272995091e-11
7665000	-15909.96286	1.273179661e-11
7666000	-15909.96286	1.273364256e-11
7667000	-15909.96286	1.273548875e-11
7668000	-15909.96286	1.273733518e-11
7669000	-15909.96286	1.273918186e-11
7670000	-15909.96286	1.274102878e-11
7671000	-15909.96286	1.274287594e-11
7672000	-15909.96286	1.274472334e-11
7673000	-15909.96286	1.274657098e-11
7674000	-15909.96286	1.274841887e-11
7675000	-15909.96286	1.2750267e-11
7676000	-15909.96286	1.275211538e-11
7677000	-15909.96286	1.275396399e-11
7678000	-15909.96286	1.275581285e-11
7679000	-15909.96286	1.275766195e-11
7680000	-15909.96286	1.27595113e-11
7681000	-15909.96286	1.276136089e-11
7682000	-15909.96286	1.276321072e-11
7683000	-15909.96286	1.276506079e-11
7684000	-15909.96286	1.276691111e-11
7685000	-15909.96286	1.276876167e-11
7686000	-15909.96286	1.277061247e-11
7687000	-15909.96286	1.277246352e-11
7688000	-15909.96286	1.27743148e-11
7689000	-15909.96286	1.277616634e-11
7690000	-15909.96286	1.277801811e-11
7691000	-15909.96286	1.277987013e-11
7692000	-15909.96286	1.278172239e-11
7693000	-15909.96286	1.278357489e-11
7694000	-15909.96286	1.278542764e-11
7695000	-15909.96286	1.278728063e-11
7696000	-15909.96286	1.278913387e-11
7697000	-15909.96286	1.279098734e-11
7698000	-15909.96286	1.279284106e-11
7699000	-15909.96286	1.279469503e-11
7700000	-15909.96286	1.279654924e-11
7701000	-15909.96286	1.279840369e-11
7702000	-15909.96286	1.280025838e-11
7703000	-15909.96286	1.280211332e-11
7704000	-15909.96286	1.28039685e-11
7705000	-15909.96286	1.280582392e-11
7706000	-15909.96286	1.280767959e-11
7707000	-15909.96286	1.28095355e-11
7708000	-15909.96286	1.281139166e-11
7709000	-15909.96286	1.281324805e-11
7710000	-15909.96286	1.28151047e-11
7711000	-15909.96286	1.281696158e-11
7712000	-15909.96286	1.281881871e-11
7713000	-15909.96286	1.282067608e-11
7714000	-15909.96286	1.28225337e-11
7715000	-15909.96286	1.282439156e-11
7716000	-15909.96286	1.282624967e-11
7717000	-15909.96286	1.282810801e-11
7718000	-15909.96286	1.28299666e-11
7719000	-15909.96286	1.283182544e-11
7720000	-15909.96286	1.283368452e-11
7721000	-15909.96286	1.283554384e-11
7722000	-15909.96286	1.283740341e-11
7723000	-15909.96286	1.283926322e-11
7724000	-15909.96286	1.284112327e-11
7725000	-15909.96286	1.284298357e-11
7726000	-15909.96286	1.284484412e-11
7727000	-15909.96286	1.28467049e-11
7728000	-15909.96286	1.284856593e-11
7729000	-15909.96286	1.285042721e-11
7730000	-15909.96286	1.285228873e-11
7731000	-15909.96286	1.285415049e-11
7732000	-15909.96286	1.28560125e-11
7733000	-15909.96286	1.285787475e-11
7734000	-15909.96286	1.285973724e-11
7735000	-15909.96286	1.286159998e-11
7736000	-15909.96286	1.286346297e-11
7737000	-15909.96286	1.286532619e-11
7738000	-15909.96286	1.286718967e-11
7739000	-15909.96286	1.286905338e-11
7740000	-15909.96286	1.287091734e-11
7741000	-15909.96286	1.287278155e-11
7742000	-15909.96286	1.2874646e-11
7743000	-15909.96286	1.287651069e-11
7744000	-15909.96286	1.287837563e-11
7745000	-15909.96286	1.288024081e-11
7746000	-15909.96286	1.288210624e-11
7747000	-15909.96286	1.288397191e-11
7748000	-15909.96286	1.288583783e-11
7749000	-15909.96286	1.288770399e-11
7750000	-15909.96286	1.28895704e-11
7751000	-15909.96286	1.289143705e-11
7752000	-15909.96286	1.289330394e-11
7753000	-15909.96286	1.289517108e-11
7754000	-15909.96286	1.289703846e-11
7755000	-15909.96286	1.289890609e-11
7756000	-15909.96286	1.290077396e-11
7757000	-15909.96286	1.290264208e-11
7758000	-15909.96286	1.290451044e-11
7759000	-15909.96286	1.290637905e-11
7760000	-15909.96286	1.29082479e-11
7761000	-15909.96286	1.2910117e-11
7762000	-15909.96286	1.291198634e-11
7763000	-15909.96286	1.291385593e-11
7764000	-15909.96286	1.291572576e-11
7765000	-15909.96286	1.291759584e-11
7766000	-15909.96286	1.291946616e-11
7767000	-15909.96286	1.292133673e-11
7768000	-15909.96286	1.292320754e-11
7769000	-15909.96286	1.292507859e-11
7770000	-15909.96286	1.29269499e-11
7771000	-15909.96286	1.292882144e-11
7772000	-15909.96286	1.293069323e-11
7773000	-15909.96286	1.293256527e-11
7774000	-15909.96286	1.293443755e-11
7775000	-15909.96286	1.293631008e-11
7776000	-15909.96286	1.293818285e-11
7777000	-15909.96286	1.294005587e-11
7778000	-15909.96286	1.294192913e-11
7779000	-15909.96286	1.294380264e-11
7780000	-15909.96286	1.294567639e-11
7781000	-15909.96286	1.294755039e-11
7782000	-15909.96286	1.294942464e-11
7783000	-15909.96286	1.295129913e-11
7784000	-15909.96286	1.295317386e-11
7785000	-15909.96286	1.295504884e-11
7786000	-15909.96286	1.295692407e-11
7787000	-15909.96286	1.295879954e-11
7788000	-15909.96286	1.296067525e-11
7789000	-15909.96286	1.296255122e-11
7790000	-15909.96286	1.296442742e-11
7791000	-15909.96286	1.296630388e-11
7792000	-15909.96286	1.296818057e-11
7793000	-15909.96286	1.297005752e-11
7794000	-15909.96286	1.297193471e-11
7795000	-15909.96286	1.297381214e-11
7796000	-15909.96286	1.297568983e-11
7797000	-15909.96286	1.297756775e-11
7798000	-15909.96286	1.297944592e-11
7799000	-15909.96286	1.298132434e-11
7800000	-15909.96286	1.298320301e-11
7801000	-15909.96286	1.298508192e-11
7802000	-15909.96286	1.298696107e-11
7803000	-15909.96286	1.298884047e-11
7804000	-15909.96286	1.299072012e-11
7805000	-15909.96286	1.299260001e-11
7806000	-15909.96286	1.299448015e-11
7807000	-15909.96286	1.299636054e-11
7808000	-15909.96286	1.299824117e-11
7809000	-15909.96286	1.300012205e-11
7810000	-15909.96286	1.300200317e-11
7811000	-15909.96286	1.300388454e-11
7812000	-15909.96286	1.300576615e-11
7813000	-15909.96286	1.300764802e-11
7814000	-15909.96286	1.300953012e-11
7815000	-15909.96286	1.301141248e-11
7816000	-15909.96286	1.301329508e-11
7817000	-15909.96286	1.301517792e-11
7818000	-15909.96286	1.301706101e-11
7819000	-15909.96286	1.301894435e-11
7820000	-15909.96286	1.302082794e-11
7821000	-15909.96286	1.302271177e-11
7822000	-15909.96286	1.302459585e-11
7823000	-15909.96286	1.302648017e-11
7824000	-15909.96286	1.302836474e-11
7825000	-15909.96286	1.303024955e-11
7826000	-15909.96286	1.303213462e-11
7827000	-15909.96286	1.303401993e-11
7828000	-15909.96286	1.303590548e-11
7829000	-15909.96286	1.303779128e-11
7830000	-15909.96286	1.303967733e-11
7831000	-15909.96286	1.304156363e-11
7832000	-15909.96286	1.304345017e-11
7833000	-15909.96286	1.304533696e-11
7834000	-15909.96286	1.304722399e-11
7835000	-15909.96286	1.304911127e-11
7836000	-15909.96286	1.30509988e-11
7837000	-15909.96286	1.305288657e-11
7838000	-15909.96286	1.30547746e-11
7839000	-15909.96286	1.305666286e-11
7840000	-15909.96286	1.305855138e-11
7841000	-15909.96286	1.306044014e-11
7842000	-15909.96286	1.306232915e-11
7843000	-15909.96286	1.30642184e-11
7844000	-15909.96286	1.306610791e-11
7845000	-15909.96286	1.306799765e-11
7846000	-15909.96286	1.306988765e-11
7847000	-15909.96286	1.307177789e-11
7848000	-15909.96286	1.307366838e-11
7849000	-15909.96286	1.307555912e-11
7850000	-15909.96286	1.30774501e-11
7851000	-15909.96286	1.307934133e-11
7852000	-15909.96286	1.308123281e-11
7853000	-15909.96286	1.308312453e-11
7854000	-15909.96286	1.308501651e-11
7855000	-15909.96286	1.308690872e-11
7856000	-15909.96286	1.308880119e-11
7857000	-15909.96286	1.30906939e-11
7858000	-15909.96286	1.309258686e-11
7859000	-15909.96286	1.309448007e-11
7860000	-15909.96286	1.309637353e-11
7861000	-15909.96286	1.309826723e-11
7862000	-15909.96286	1.310016118e-11
7863000	-15909.96286	1.310205537e-11
7864000	-15909.96286	1.310394982e-11
7865000	-15909.96286	1.310584451e-11
7866000	-15909.96286	1.310773945e-11
7867000	-15909.96286	1.310963463e-11
7868000	-15909.96286	1.311153006e-11
7869000	-15909.96286	1.311342575e-11
7870000	-15909.96286	1.311532167e-11
7871000	-15909.96286	1.311721785e-11
7872000	-15909.96286	1.311911427e-11
7873000	-15909.96286	1.312101094e-11
7874000	-15909.96286	1.312290786e-11
7875000	-15909.96286	1.312480503e-11
7876000	-15909.96286	1.312670244e-11
7877000	-15909.96286	1.31286001e-11
7878000	-15909.96286	1.313049801e-11
7879000	-15909.96286	1.313239617e-11
7880000	-15909.96286	1.313429457e-11
7881000	-15909.96286	1.313619322e-11
7882000	-15909.96286	1.313809212e-11
7883000	-15909.96286	1.313999127e-11
7884000	-15909.96286	1.314189066e-11
7885000	-15909.96286	1.314379031e-11
7886000	-15909.96286	1.31456902e-11
7887000	-15909.96286	1.314759034e-11
7888000	-15909.96286	1.314949072e-11
7889000	-15909.96286	1.315139136e-11
7890000	-15909.96286	1.315329224e-11
7891000	-15909.96286	1.315519337e-11
7892000	-15909.96286	1.315709475e-11
7893000	-15909.96286	1.315899638e-11
7894000	-15909.96286	1.316089825e-11
7895000	-15909.96286	1.316280037e-11
7896000	-15909.96286	1.316470274e-11
7897000	-15909.96286	1.316660536e-11
7898000	-15909.96286	1.316850823e-11
7899000	-15909.96286	1.317041135e-11
7900000	-15909.96286	1.317231471e-11
7901000	-15909.96286	1.317421832e-11
7902000	-15909.96286	1.317612218e-11
7903000	-15909.96286	1.317802629e-11
7904000	-15909.96286	1.317993064e-11
7905000	-15909.96286	1.318183525e-11
7906000	-15909.96286	1.31837401e-11
7907000	-15909.96286	1.31856452e-11
7908000	-15909.96286	1.318755055e-11
7909000	-15909.96286	1.318945615e-11
7910000	-15909.96286	1.3191362e-11
7911000	-15909.96286	1.319326809e-11
7912000	-15909.96286	1.319517444e-11
7913000	-15909.96286	1.319708103e-11
7914000	-15909.96286	1.319898787e-11
7915000	-15909.96286	1.320089496e-11
7916000	-15909.96286	1.32028023e-11
7917000	-15909.96286	1.320470988e-11
7918000	-15909.96286	1.320661772e-11
7919000	-15909.96286	1.32085258e-11
7920000	-15909.96286	1.321043413e-11
7921000	-15909.96286	1.321234272e-11
7922000	-15909.96286	1.321425155e-11
7923000	-15909.96286	1.321616062e-11
7924000	-15909.96286	1.321806995e-11
7925000	-15909.96286	1.321997953e-11
7926000	-15909.96286	1.322188935e-11
7927000	-15909.96286	1.322379943e-11
7928000	-15909.96286	1.322570975e-11
7929000	-15909.96286	1.322762032e-11
7930000	-15909.96286	1.322953114e-11
7931000	-15909.96286	1.323144221e-11
7932000	-15909.96286	1.323335353e-11
7933000	-15909.96286	1.323526509e-11
7934000	-15909.96286	1.323717691e-11
7935000	-15909.96286	1.323908898e-11
7936000	-15909.96286	1.324100129e-11
7937000	-15909.96286	1.324291385e-11
7938000	-15909.96286	1.324482667e-11
7939000	-15909.96286	1.324673973e-11
7940000	-15909.96286	1.324865304e-11
7941000	-15909.96286	1.32505666e-11
7942000	-15909.96286	1.325248041e-11
7943000	-15909.96286	1.325439447e-11
7944000	-15909.96286	1.325630878e-11
7945000	-15909.96286	1.325822333e-11
7946000	-15909.96286	1.326013814e-11
7947000	-15909.96286	1.32620532e-11
7948000	-15909.96286	1.32639685e-11
7949000	-15909.96286	1.326588405e-11
7950000	-15909.96286	1.326779986e-11
7951000	-15909.96286	1.326971591e-11
7952000	-15909.96286	1.327163221e-11
7953000	-15909.96286	1.327354877e-11
7954000	-15909.96286	1.327546557e-11
7955000	-15909.96286	1.327738262e-11
7956000	-15909.96286	1.327929992e-11
7957000	-15909.96286	1.328121747e-11
7958000	-15909.96286	1.328313527e-11
7959000	-15909.96286	1.328505332e-11
7960000	-15909.96286	1.328697162e-11
7961000	-15909.96286	1.328889017e-11
7962000	-15909.96286	1.329080897e-11
7963000	-15909.96286	1.329272802e-11
7964000	-15909.96286	1.329464731e-11
7965000	-15909.96286	1.329656686e-11
7966000	-15909.96286	1.329848666e-11
7967000	-15909.96286	1.330040671e-11
7968000	-15909.96286	1.3302327e-11
7969000	-15909.96286	1.330424755e-11
7970000	-15909.96286	1.330616835e-11
7971000	-15909.96286	1.33080894e-11
7972000	-15909.96286	1.331001069e-11
7973000	-15909.96286	1.331193224e-11
7974000	-15909.96286	1.331385404e-11
7975000	-15909.96286	1.331577608e-11
7976000	-15909.96286	1.331769838e-11
7977000	-15909.96286	1.331962093e-11
7978000	-15909.96286	1.332154372e-11
7979000	-15909.96286	1.332346677e-11
7980000	-15909.96286	1.332539007e-11
7981000	-15909.96286	1.332731362e-11
7982000	-15909.96286	1.332923741e-11
7983000	-15909.96286	1.333116146e-11
7984000	-15909.96286	1.333308576e-11
7985000	-15909.96286	1.333501031e-11
7986000	-15909.96286	1.333693511e-11
7987000	-15909.96286	1.333886015e-11
7988000	-15909.96286	1.334078545e-11
7989000	-15909.96286	1.3342711e-11
7990000	-15909.96286	1.33446368e-11
7991000	-15909.96286	1.334656285e-11
7992000	-15909.96286	1.334848915e-11
7993000	-15909.96286	1.335041571e-11
7994000	-15909.96286	1.335234251e-11
7995000	-15909.96286	1.335426956e-11
7996000	-15909.96286	1.335619686e-11
7997000	-15909.96286	1.335812442e-11
7998000	-15909.96286	1.336005222e-11
7999000	-15909.96286	1.336198027e-11
8000000	-15909.96286	1.336390858e-11
8001000	-15850.2438	0.1484770385
8002000	-15864.59332	0.2611171206
8003000	-15908.14097	0.3788269267
8004000	-15913.69248	0.06378718739
8005000	-15913.67805	0.02393837764
8006000	-15912.93842	0.05914184706
8007000	-15910.15206	0.05180166352
8008000	-15906.67126	0.01276154798
8009000	-15907.39944	0.01077025956
8010000	-15909.91847	0.01315139839
8011000	-15910.98933	0.002840207421
8012000	-15910.72226	0.001410399099
8013000	-15910.04329	0.00238324742
8014000	-15909.57304	0.0009277623395
8015000	-15909.46418	0.0005123252831
8016000	-15909.61575	0.0005228085345
8017000	-15910.08203	0.0002197520656
8018000	-15910.25454	5.814313339e-05
8019000	-15910.1347	9.469698647e-05
8020000	-15909.94167	7.348464204e-05
8021000	-15909.83116	1.512310008e-05
8022000	-15909.85543	2.338407691e-05
8023000	-15909.95565	1.467047825e-05
8024000	-15910.02038	1.671756811e-06
8025000	-15910.00061	4.910975406e-06
8026000	-15909.94036	3.39761756e-06
8027000	-15909.92698	1.148478655e-06
8028000	-15909.93827	8.810891283e-07
8029000	-15909.95802	6.856476551e-07
8030000	-15909.96916	2.57227544e-07
8031000	-15909.96687	1.120002647e-07
8032000	-15909.95784	2.095363444e-07
8033000	-15909.95131	7.37884153e-08
8034000	-15909.95131	2.110479847e-08
8035000	-15909.95355	4.200577014e-08
8036000	-15909.95564	1.109969852e-08
8037000	-15909.95778	6.852681499e-09
8038000	-15909.95766	9.575657753e-09
8039000	-15909.95553	4.093176711e-09
8040000	-15909.95542	1.391174563e-09
8041000	-15909.95549	1.236159012e-09
8042000	-15909.95561	1.119278902e-09
8043000	-15909.95568	3.103943537e-10
8044000	-15909.95566	3.732189671e-10
8045000	-15909.95558	3.082057612e-10
8046000	-15909.95553	3.437178286e-11
8047000	-15909.95555	7.797210943e-11
8048000	-15909.95559	7.239613561e-11
8049000	-15909.9556	2.986737524e-11
8050000	-15909.9556	2.902632065e-11
8051000	-15909.95559	2.39910895e-11
8052000	-15909.95558	1.645977052e-11
8053000	-15909.95558	1.424196581e-11
8054000	-15909.95559	1.545128008e-11
8055000	-15909.95559	1.38381972e-11
8056000	-15909.95559	1.272005855e-11
8057000	-15909.95559	1.304717586e-11
8058000	-15909.95559	1.261503215e-11
8059000	-15909.95559	1.24506127e-11
8060000	-15909.95559	1.253522423e-11
8061000	-15909.95559	1.245351161e-11
8062000	-15909.95559	1.240602555e-11
8063000	-15909.95559	1.240872126e-11
8064000	-15909.95559	1.240281767e-11
8065000	-15909.95559	1.239292308e-11
8066000	-15909.95559	1.239510715e-11
8067000	-15909.95559	1.239653625e-11
8068000	-15909.95559	1.239419939e-11
8069000	-15909.95559	1.239569168e-11
8070000	-15909.95559	1.239748493e-11
8071000	-15909.95559	1.239841429e-11
8072000	-15909.95559	1.240006685e-11
8073000	-15909.95559	1.240173687e-11
8074000	-15909.95559	1.24032203e-11
8075000	-15909.95559	1.240484161e-11
8076000	-15909.95559	1.240651932e-11
8077000	-15909.95559	1.240815898e-11
8078000	-15909.95559	1.240980827e-11
8079000	-15909.95559	1.241147205e-11
8080000	-15909.95559	1.241312855e-11
8081000	-15909.95559	1.241478711e-11
8082000	-15909.95559	1.241645131e-11
8083000	-15909.95559	1.241811381e-11
8084000	-15909.95559	1.24197759e-11
8085000	-15909.95559	1.242143944e-11
8086000	-15909.95559	1.242310291e-11
8087000	-15909.95559	1.242476654e-11
8088000	-15909.95559	1.242643064e-11
8089000	-15909.95559	1.242809487e-11
8090000	-15909.95559	1.242975926e-11
8091000	-15909.95559	1.243142389e-11
8092000	-15909.95559	1.243308874e-11
8093000	-15909.95559	1.243475377e-11
8094000	-15909.95559	1.243641901e-11
8095000	-15909.95559	1.243808445e-11
8096000	-15909.95559	1.243975009e-11
8097000	-15909.95559	1.244141593e-11
8098000	-15909.95559	1.244308197e-11
8099000	-15909.95559	1.24447482e-11
8100000	-15909.95559	1.244641464e-11
8101000	-15909.95559	1.244808127e-11
8102000	-15909.95559	1.244974811e-11
8103000	-15909.95559	1.245141514e-11
8104000	-15909.95559	1.245308238e-11
8105000	-15909.95559	1.245474981e-11
8106000	-15909.95559	1.245641744e-11
8107000	-15909.95559	1.245808527e-11
8108000	-15909.95559	1.24597533e-11
8109000	-15909.95559	1.246142153e-11
8110000	-15909.95559	1.246308996e-11
8111000	-15909.95559	1.246475859e-11
8112000	-15909.95559	1.246642742e-11
8113000	-15909.95559	1.246809644e-11
8114000	-15909.95559	1.246976567e-11
8115000	-15909.95559	1.24714351e-11
8116000	-15909.95559	1.247310472e-11
8117000	-15909.95559	1.247477455e-11
8118000	-15909.95559	1.247644457e-11
8119000	-15909.95559	1.247811479e-11
8120000	-15909.95559	1.247978522e-11
8121000	-15909.95559	1.248145584e-11
8122000	-15909.95559	1.248312666e-11
8123000	-15909.95559	1.248479768e-11
8124000	-15909.95559	1.24864689e-11
8125000	-15909.95559	1.248814032e-11
8126000	-15909.95559	1.248981195e-11
8127000	-15909.95559	1.249148377e-11
8128000	-15909.95559	1.249315578e-11
8129000	-15909.95559	1.2494828e-11
8130000	-15909.95559	1.249650042e-11
8131000	-15909.95559	1.249817304e-11
8132000	-15909.95559	1.249984586e-11
8133000	-15909.95559	1.250151888e-11
8134000	-15909.95559	1.25031921e-11
8135000	-15909.95559	1.250486551e-11
8136000	-15909.95559	1.250653913e-11
8137000	-15909.95559	1.250821295e-11
8138000	-15909.95559	1.250988697e-11
8139000	-15909.95559	1.251156118e-11
8140000	-15909.95559	1.25132356e-11
8141000	-15909.95559	1.251491022e-11
8142000	-15909.95559	1.251658503e-11
8143000	-15909.95559	1.251826005e-11
8144000	-15909.95559	1.251993526e-11
8145000	-15909.95559	1.252161068e-11
8146000	-15909.95559	1.25232863e-11
8147000	-15909.95559	1.252496211e-11
8148000	-15909.95559	1.252663813e-11
8149000	-15909.95559	1.252831434e-11
8150000	-15909.95559	1.252999076e-11
8151000	-15909.95559	1.253166738e-11
8152000	-15909.95559	1.253334419e-11
8153000	-15909.95559	1.253502121e-11
8154000	-15909.95559	1.253669842e-11
8155000	-15909.95559	1.253837584e-11
8156000	-15909.95559	1.254005346e-11
8157000	-15909.95559	1.254173127e-11
8158000	-15909.95559	1.254340929e-11
8159000	-15909.95559	1.254508751e-11
8160000	-15909.95559	1.254676592e-11
8161000	-15909.95559	1.254844454e-11
8162000	-15909.95559	1.255012336e-11
8163000	-15909.95559	1.255180237e-11
8164000	-15909.95559	1.255348159e-11
8165000	-15909.95559	1.255516101e-11
8166000	-15909.95559	1.255684063e-11
8167000	-15909.95559	1.255852045e-11
8168000	-15909.95559	1.256020047e-11
8169000	-15909.95559	1.256188068e-11
8170000	-15909.95559	1.25635611e-11
8171000	-15909.95559	1.256524172e-11
8172000	-15909.95559	1.256692254e-11
8173000	-15909.95559	1.256860356e-11
8174000	-15909.95559	1.257028479e-11
8175000	-15909.95559	1.257196621e-11
8176000	-15909.95559	1.257364783e-11
8177000	-15909.95559	1.257532965e-11
8178000	-15909.95559	1.257701167e-11
8179000	-15909.95559	1.25786939e-11
8180000	-15909.95559	1.258037632e-11
8181000	-15909.95559	1.258205895e-11
8182000	-15909.95559	1.258374177e-11
8183000	-15909.95559	1.25854248e-11
8184000	-15909.95559	1.258710802e-11
8185000	-15909.95559	1.258879145e-11
8186000	-15909.95559	1.259047508e-11
8187000	-15909.95559	1.259215891e-11
8188000	-15909.95559	1.259384293e-11
8189000	-15909.95559	1.259552716e-11
8190000	-15909.95559	1.259721159e-11
8191000	-15909.95559	1.259889622e-11
8192000	-15909.95559	1.260058106e-11
8193000	-15909.95559	1.260226609e-11
8194000	-15909.95559	1.260395132e-11
8195000	-15909.95559	1.260563675e-11
8196000	-15909.95559	1.260732239e-11
8197000	-15909.95559	1.260900822e-11
8198000	-15909.95559	1.261069426e-11
8199000	-15909.95559	1.26123805e-11
8200000	-15909.95559	1.261406694e-11
8201000	-15909.95559	1.261575357e-11
8202000	-15909.95559	1.261744041e-11
8203000	-15909.95559	1.261912745e-11
8204000	-15909.95559	1.26208147e-11
8205000	-15909.95559	1.262250214e-11
8206000	-15909.95559	1.262418978e-11
8207000	-15909.95559	1.262587763e-11
8208000	-15909.95559	1.262756567e-11
8209000	-15909.95559	1.262925392e-11
8210000	-15909.95559	1.263094236e-11
8211000	-15909.95559	1.263263101e-11
8212000	-15909.95559	1.263431986e-11
8213000	-15909.95559	1.263600891e-11
8214000	-15909.95559	1.263769816e-11
8215000	-15909.95559	1.263938762e-11
8216000	-15909.95559	1.264107727e-11
8217000	-15909.95559	1.264276713e-11
8218000	-15909.95559	1.264445718e-11
8219000	-15909.95559	1.264614744e-11
8220000	-15909.95559	1.26478379e-11
8221000	-15909.95559	1.264952856e-11
8222000	-15909.95559	1.265121942e-11
8223000	-15909.95559	1.265291048e-11
8224000	-15909.95559	1.265460174e-11
8225000	-15909.95559	1.265629321e-11
8226000	-15909.95559	1.265798487e-11
8227000	-15909.95559	1.265967674e-11
8228000	-15909.95559	1.266136881e-11
8229000	-15909.95559	1.266306108e-11
8230000	-15909.95559	1.266475355e-11
8231000	-15909.95559	1.266644622e-11
8232000	-15909.95559	1.26681391e-11
8233000	-15909.95559	1.266983217e-11
8234000	-15909.95559	1.267152545e-11
8235000	-15909.95559	1.267321893e-11
8236000	-15909.95559	1.267491261e-11
8237000	-15909.95559	1.267660649e-11
8238000	-15909.95559	1.267830057e-11
8239000	-15909.95559	1.267999486e-11
8240000	-15909.95559	1.268168934e-11
